Table Name,Error, Number of Records Exported ,Exported Filename,Export Datetime,Time Taken,Destination Table Name, Number of Records Imported ,Error Message,
ombilling_instance_image,No,462197,ombilling_instance_image-2025_09_30.csv,10/6/2025 9:03,-1.90E-05,PRD_VDC_FIN_INSATNCE_IMAGE,462197,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
ombilling_slug_mapping,No,632,ombilling_slug_mapping-2025_09_30.csv,10/6/2025 9:03,-2.20E-05,PRD_VDC_FIN_SLUG_MAPPING,632,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
active_order_line,No,8620,active_order_line_Oct-2025.csv,10/6/2025 9:03,-2.50E-05,PRD_DYNAMICS_AOL,8620,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_AOL
killbill_accounts,No,10675,killbill_accounts-2025_09_30.csv,10/6/2025 9:04,-2.00E-05,KILLBILL_ACCOUNTS,10675,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
killbill_invoices,No,116073,killbill_invoices-2025_09_30.csv,10/6/2025 9:04,-1.90E-05,A_KILLBILL_INVOICES,116073,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
WorkOrders,No,97053,WorkOrders_Oct-2025.csv,10/6/2025 9:05,-5.50E-05,PRD_WORK_ORDER_TICKET,97053,,/u01/RA_OPS/Test_New_Loader/Final/ServiceNow
/home/sdev/ROOT/Granite/MRS,No,5955,ATMMVPN_Oct-2025.csv,10/6/2025 9:05,-3.20E-05,PRD_GRANITE_MRS_FILES,5955,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,1224,BLS_Oct-2025.csv,10/6/2025 9:05,-4.60E-05,PRD_GRANITE_MRS_FILES,1224,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,2805,CBLSMW_Oct-2025.csv,10/6/2025 9:05,-2.40E-05,PRD_GRANITE_MRS_FILES,2805,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,5566,CBLS_Oct-2025.csv,10/6/2025 9:05,-2.20E-05,PRD_GRANITE_MRS_FILES,5566,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,36506,IPMW_Oct-2025.csv,10/6/2025 9:05,-2.50E-05,PRD_GRANITE_MRS_FILES,36506,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,234632,IP_Oct-2025.csv,10/6/2025 9:07,-2.20E-05,PRD_GRANITE_MRS_FILES,234632,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,47103,MDIA_Oct-2025.csv,10/6/2025 9:07,-3.20E-05,PRD_GRANITE_MRS_FILES,47103,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,1617,SKH_Oct-2025.csv,10/6/2025 9:07,-3.20E-05,PRD_GRANITE_MRS_FILES,1617,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,6285,SKY_Oct-2025.csv,10/6/2025 9:07,-3.00E-05,PRD_GRANITE_MRS_FILES,6285,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
stc_marketplace_events_event,No,65811,stc_marketplace_events_event-2025_09_30.csv,10/6/2025 9:08,-3.10E-05,PRD_CLOUDEVENT_LOG,65811,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_account,No,2259,stc_account-2025_09_30.csv,10/6/2025 9:08,-2.20E-05,STCS_STC_SERVICES_DB_PUBLIC_STC_ACCOUNT,2259,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_invoice_item,No,263032,stc_invoice_item-2025_09_30.csv,10/6/2025 9:09,-2.40E-05,STC_SERVICES_DB_PUBLIC_INVOICE_ITEM,263032,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
"   stc_cdr x
full join
    (
 select
  cdr_id,
  invoice_item_id,
  ""Source_File"" as source_file2
 from
  stc_cdr_invoices) a
on
 x.id = a.cdr_id
 and
    SUBSTRING(x.Source_File,
 9,
 10) = SUBSTRING(a.source_file2,
 18,
 10)",No,1154888,stc_cdr-2025_09_30.csv,10/6/2025 9:13,-2.10E-05,A_STC_CDR_INVOICES,1154888,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_subscription_subscription,No,13868,stc_marketplace_subscription_subscription-2025_09_30.csv,10/6/2025 9:13,-8.40E-05,A_SUBSCRIPTION_SUBSCRIPTION,13868,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
modar_usage,No,476,modar_usage-2025_09_30.csv,10/6/2025 9:13,-2.30E-05,A_MODAR_USAGE,476,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
sddc_usage,No,476,sddc_usage-2025_09_30.csv,10/6/2025 9:13,-2.30E-05,A_SDDC_FLEX_USAGE,476,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
vcd_all_usages,No,1954732,vcd_all_usages-2025_09_30.csv,10/6/2025 9:21,-3.30E-05,A_VCD_ALL_USAGES,1954732,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
fip,No,178057,fip-2025_09_30.csv,10/6/2025 9:21,-3.10E-05,PRD_VDC_FIN_FIP,178057,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
instance,No,272750,instance-2025_09_30.csv,10/6/2025 9:22,-3.70E-05,PRD_VDC_FIN_INSTANCE,272750,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
volume,No,256264,volume-2025_09_30.csv,10/6/2025 9:23,-3.40E-05,PRD_VDC_FIN_VOLUME,256264,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
vdc_usage_report_details_data,No,1179306,vdc_usage_report_details_data-2025_09_30.csv,10/6/2025 9:27,-3.00E-05,A_USAGE_REPORT_DETAIL,1179306,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
edge_gateway,No,153,edge_gateway-2025_09_30.csv,10/6/2025 9:27,-2.80E-05,PRD_EDGE_GATEWAY,153,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
PO_DISTRIBUTION_REPORT,No,362160,PO_DISTRIBUTION_REPORT_Oct-2025.csv,10/6/2025 9:31,-3.20E-05,PRD_PO_DISTRIBUTION,362160,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_PO_distribution
NEW_GRN_REPORT,No,332341,NEW_GRN_REPORT_Oct-2025.csv,10/6/2025 9:34,-3.60E-05,PRD_STCS_GRN_PROJECT_REPORT,332341,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_GRN_Report
PO_PROJECT_REPORT,No,19438,PO_PROJECT_REPORT_Oct-2025.csv,10/6/2025 9:34,-2.90E-05,PRD_STCS_PO_PROJECT_REPORT,19438,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_PO_Project_Report
stc_marketplace_service_management_flavoritem,No,4440,stc_marketplace_service_management_flavoritem-2025_09_30.csv,10/6/2025 9:34,-2.90E-05,STC_MP_service_management_flavoritem,4440,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
cs_orders,No,367,cs_orders-2025_09_30.csv,10/6/2025 9:34,-2.30E-05,CS_ORDERS,367,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_subscription_subscriptionquantifiableinstallmen,No,15,stc_marketplace_subscription_subscriptionquantifiableinstallmen-2025_09_30.csv,10/6/2025 9:34,-2.90E-05,MP_SUB_QUANTIFIABLE_INSTALLMENT,15,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
cs_resources,No,231,cs_resources-2025_09_30.csv,10/6/2025 9:34,-2.00E-05,CS_RESOURCES,231,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_virtualcredit_accountmanagercredit,No,26,stc_marketplace_virtualcredit_accountmanagercredit-2025_09_30.csv,10/6/2025 9:34,-2.10E-05,MP_VIRTUALCREDIT_ACCOUNTMANAGERCREDIT,26,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_virtualcredit_directcustomercredittransaction,No,58,stc_marketplace_virtualcredit_directcustomercredittransaction-2025_09_30.csv,10/6/2025 9:34,-2.60E-05,MP_VIRTUALCREDIT_DIRECTCUSTOMERCREDITTRANSACTION,56,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_virtualcredit_customercredit,No,16,stc_marketplace_virtualcredit_customercredit-2025_09_30.csv,10/6/2025 9:35,-5.90E-05,MP_VIRTUALCREDIT_CUSTOMERCREDIT,16,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_virtualcredit_virtualcredit,No,51,stc_marketplace_virtualcredit_virtualcredit-2025_09_30.csv,10/6/2025 9:35,-2.40E-05,MP_VIRTUALCREDIT,51,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_vouchers_vouchercreditpool,No,33,stc_marketplace_vouchers_vouchercreditpool-2025_09_30.csv,10/6/2025 9:35,-5.90E-05,MP_VOUCHERS_VOUCHERCREDITPOOL,33,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_vouchers_vouchertransaction,No,15,stc_marketplace_vouchers_vouchertransaction-2025_09_30.csv,10/6/2025 9:35,-2.10E-05,MP_VOUCHERTRANSACTION,15,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_vouchers_voucher_services,No,31,stc_marketplace_vouchers_voucher_services-2025_09_30.csv,10/6/2025 9:35,-3.10E-05,MP_VOUCHER_SERVICES,31,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_vouchers_voucher,No,17,stc_marketplace_vouchers_voucher-2025_09_30.csv,10/6/2025 9:35,-3.80E-05,MP_VOUCHER,17,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
Row_Data,No,2840,Row_Data_Oct-2025.csv,10/6/2025 9:35,-2.40E-05,PRD_ACTIVEDIA,2840,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,433,Row_Data_Oct-2025.csv,10/6/2025 9:35,-2.30E-05,PRD_ACTIVESHABIK,433,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,67,Row_Data_Oct-2025.csv,10/6/2025 9:35,-2.50E-05,PRD_ACTIVE_MLS,67,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,1847,Row_Data_Oct-2025.csv,10/6/2025 9:35,-4.60E-05,PRD_ACTIVEMODAR,1847,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,5858,Row_Data_Oct-2025.csv,10/6/2025 9:35,-3.30E-05,PRD_ACTIVEVSAT,5858,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,25099,Row_Data_Oct-2025.csv,10/6/2025 9:36,-1.90E-05,PRD_ACTIVEMRS,25098,,/u01/RA_OPS/Test_New_Loader/Final/PRD_ACTIVEMRS
Row_Data,No,248,Row_Data_Oct-2025.csv,10/6/2025 9:36,-1.90E-05,PRD_ACTIVECLOUDCONNECTIVITY,248,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
PR_PROJECT_REPORT,No,417551,PR_PROJECT_REPORT_Oct-2025.csv,10/6/2025 9:37,-2.20E-05,PRD_STCS_PR_PROJECT_REPORT,417551,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_PR_PROJECT_REPORT
ONHAND_QUANTITIES,No,1820,ONHAND_QUANTITIES_Oct-2025.csv,10/6/2025 9:37,-3.40E-05,PRD_STCS_ON_HAND_QTY_PROJECT,1820,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_On-Hand_Quantity_Report
RA_CUSTOMER_REVENUE_ASSURANCE,No,2823,RA_CUSTOMER_REVENUE_ASSURANCE_Oct-2025.csv,10/6/2025 9:37,-5.80E-05,prd_erp,2823,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Customer_Revenue_Assurance_Report
BSCH_Bayan.product_details,No,13197,BSCH_Bayan.product_details_Oct-2025.csv,10/6/2025 9:37,-4.10E-05,PRD_DYNAMICS_PRODUCT_DETADV,13197,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_Product
"""BSCH_Bayan"".""order""",No,66273,"""BSCH_Bayan"".""order""_Oct-2025.csv",10/6/2025 9:38,-3.20E-05,PRD_DYNAMICS_ALLORDERS,66273,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_All_Orders
BSCH_Bayan.product_details,No,104883,BSCH_Bayan.product_details_Oct-2025.csv,10/6/2025 9:38,-2.50E-05,prd_dynamics_product_detail,104883,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_Product/Others
active_order_line,No,39051,active_order_line_Oct-2025.csv,10/6/2025 9:38,-3.40E-05,prd_dynamics_active_order_line,39051,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_AOL/Others
invoice_items_kb,No,4402427,invoice_items_kb-2025_09_30.csv,10/6/2025 9:48,-2.70E-05,INVOICE_ITEMS_KB_Item_prices,1553,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
veeam_vendor_order,No,26,veeam_vendor_order-2025_09_30.csv,10/6/2025 9:51,-3.20E-05,A_veeam_vendor_order,26,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
veeam_usage,No,4017,veeam_usage-2025_09_30.csv,10/6/2025 9:51,-2.30E-05,A_veeam_usage,4017,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
subscription_subscriptionquantifiableitemprice,No,1162,subscription_subscriptionquantifiableitemprice-2025_09_30.csv,10/6/2025 9:52,-2.10E-05,A_subscription_subscription_quantifiable_item_price,1162,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
revenue_report,No,255647,revenue_report-2025_09_30.csv,10/6/2025 9:54,-3.80E-05,A_revenue_report,255647,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
palo_alto_vendor_portal,No,22,palo_alto_vendor_portal-2025_09_30.csv,10/6/2025 9:54,-2.80E-05,A_palo_alto_vendor_portal,22,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
ip_list,No,262,ip_list-2025_09_30.csv,10/6/2025 9:54,-2.90E-05,A_ip_list,262,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
dim_dns_vendor_platform,No,6337,dim_dns_vendor_platform-2025_09_30.csv,10/6/2025 9:55,-2.30E-05,A_dim_dns_vendor_platform,6337,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
customers_customer_event,No,58323,customers_customer_event-2025_09_30.csv,10/6/2025 9:55,-3.30E-05,A_customers_customer_event,58323,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
vdc_usage_report,No,1577784,vdc_usage_report-2025_09_30.csv,10/6/2025 10:00,-4.10E-05,A_USAGE_REPORT_NEW,1577784,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
deploymentplanproduct,No,793,deploymentplanproduct-2025_09_30.csv,10/6/2025 10:01,-2.00E-05,mp_deploymentplanproduct,793,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
revenue_report_finance,No,201718,revenue_report_finance-2025_09_30.csv,10/6/2025 10:03,-3.30E-05,mp_revenue_report_finance,201718,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_events_event,No,1356,stc_marketplace_events_event-2025_09_30.csv,10/6/2025 10:03,-2.80E-05,PRD_EVENT_FILEVALT_DNS_FILTER,1356,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
STCS_PROJECT_HEADER_ALL,No,6535,STCS_PROJECT_HEADER_ALL_Oct-2025.csv,10/6/2025 10:03,-3.40E-05,STCS_PROJECTS_HEADER_ALL_REPORT,6535,,/u01/RA_OPS/Test_New_Loader/Final/ERP/Header
"""BSCH_Bayan"".opportunity",No,210486,"""BSCH_Bayan"".opportunity_Oct-2025.csv",10/6/2025 10:05,-2.60E-05,opportunity,210486,,/u01/RA_OPS/Test_New_Loader/Final/ERP/OP
ombilling_resources,No,1834768,ombilling_resources-2025_09_30.csv,10/6/2025 10:17,-3.50E-05,ombilling_resources,1834768,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
ERP_FC_Data_Dashboard,No,6564,ERP_FC_Data_Dashboard_Oct-2025.csv,10/23/2025 9:31,-2.30E-05,PRD_PROJECTS_FINANCIAL_L1,6564,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Revenue_and_Cost_Report
RA_ERP_FC_L3_DATA_DASHBOARD,No,18254,RA_ERP_FC_L3_DATA_DASHBOARD_Oct-2025.csv,10/23/2025 9:31,-3.00E-05,PRD_PROJECTS_FINANCIAL_L3_NEW,18254,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Revenue_and_Cost_for_L3_Report
STCS_REVENUE_ASSURANCE_GL,No,1522,STCS_REVENUE_ASSURANCE_GL_Oct-2025.csv,10/23/2025 9:31,-2.30E-05,PRD_STCS_REVENUE_GL,1522,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Revenue_Assurance_GL_Report
gls_revunue,No,28261,gls_revunue_Oct-2025.csv,10/23/2025 9:32,-2.20E-05,STC_GL_RBM_R,28261,,/u01/RA_OPS/Test_New_Loader/Final/gls
gls_revunue_discount,No,293,gls_revunue_discount_Oct-2025.csv,10/23/2025 9:32,-2.30E-05,STC_GL_RBM_D,293,,/u01/RA_OPS/Test_New_Loader/Final/gls
gls_revunue_usage,No,434,gls_revunue_usage_Oct-2025.csv,10/23/2025 9:32,-5.00E-05,STC_GL_RBM_u,434,,/u01/RA_OPS/Test_New_Loader/Final/gls
stc_marketplace_service_management_pricelist,No,17506,stc_marketplace_service_management_pricelist-2025_11_02.csv,11/3/2025 12:24,-2.40E-05,A_PRICE_LIST,17506,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_accounts_account,No,11233,stc_marketplace_accounts_account-2025_11_02.csv,11/3/2025 12:25,-2.10E-05,A_ACCOUNTS,11233,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_customers_dealcustomservice,No,1320,stc_marketplace_customers_dealcustomservice-2025_11_02.csv,11/3/2025 12:25,-2.20E-05,A_CUSTOMERS_DEAL_CUSTOM_SERVICE,1320,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_customers_deal,No,1974,stc_marketplace_customers_deal-2025_11_02.csv,11/3/2025 12:25,-3.50E-05,a_deals,1974,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_flavor_translation,No,7545,stc_marketplace_service_management_flavor_translation-2025_11_02.csv,11/3/2025 12:25,-2.30E-05,A_FLAVOR_TRANSLATION,7545,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
invoice_items_kb,No,4505168,invoice_items_kb-2025_11_02.csv,11/3/2025 12:52,-3.50E-05,A_KILLBILL_INVOICES_ITEMS,4505168,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_phase,No,9387,stc_marketplace_service_management_phase-2025_11_02.csv,11/3/2025 12:52,-1.90E-05,a_phase,9387,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_phaseprice,No,14660,stc_marketplace_service_management_phaseprice-2025_11_02.csv,11/3/2025 12:52,-2.30E-05,A_PHASE_PRICE,14660,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/Granite/DIA,No,36615,DIAL_Nov-2025.csv,11/3/2025 12:52,-2.00E-05,PRD_GRANITE,36615,,/u01/RA_OPS/Test_New_Loader/Final/GraniteDIA
/home/sdev/ROOT/Granite/DIA,No,26193,DIASMW_Nov-2025.csv,11/3/2025 12:53,-2.10E-05,PRD_GRANITE,26193,,/u01/RA_OPS/Test_New_Loader/Final/GraniteDIA
/home/sdev/ROOT/Granite/DIA,No,57990,DIAS_Nov-2025.csv,11/3/2025 12:53,-2.00E-05,PRD_GRANITE,57990,,/u01/RA_OPS/Test_New_Loader/Final/GraniteDIA
/home/sdev/ROOT/Granite/DIA,No,86506,DIA_Nov-2025.csv,11/3/2025 12:54,-2.00E-05,PRD_GRANITE,86506,,/u01/RA_OPS/Test_New_Loader/Final/GraniteDIA
/home/sdev/ROOT/Granite/VSAT,No,1627,SATIP_Nov-2025.csv,11/3/2025 12:54,-2.00E-05,PRD_GRANITE,1627,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/VSAT,No,5,SATLEOIP_Nov-2025.csv,11/3/2025 12:54,-2.50E-05,PRD_GRANITE,5,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/VSAT,No,859,SATLEONET_Nov-2025.csv,11/3/2025 12:54,-2.10E-05,PRD_GRANITE,859,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/VSAT,No,16,SATMHz_Nov-2025.csv,11/3/2025 12:54,-2.20E-05,PRD_GRANITE,16,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/VSAT,No,8359,SATNET_Nov-2025.csv,11/3/2025 12:54,-2.10E-05,PRD_GRANITE,8359,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/VSAT,No,1075,SATPtP_Nov-2025.csv,11/3/2025 12:54,-2.40E-05,PRD_GRANITE,1075,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/MS,No,3294,MS_Nov-2025.csv,11/3/2025 12:54,-2.30E-05,PRD_GRANITE_MS,3294,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMS
PROJECT_INVOICE_DTL,No,496595,PROJECT_INVOICE_DTL_Nov-2025.csv,11/3/2025 12:57,-3.00E-05,PRD_STCS_RAISED_INVOICES,496595,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Invoice_Details_for_Revenue_Assuarance
stc_marketplace_service_management_flavor,No,7132,stc_marketplace_service_management_flavor-2025_11_02.csv,11/3/2025 12:57,-3.80E-05,A_FLAVOR,7132,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_plan,No,3997,stc_marketplace_service_management_plan-2025_11_02.csv,11/3/2025 12:57,-2.20E-05,A_PLAN,3997,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_plan_translation,No,4677,stc_marketplace_service_management_plan_translation-2025_11_02.csv,11/3/2025 12:57,-2.10E-05,A_PLAN_TRANSLATION,4677,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_planprice,No,9326,stc_marketplace_service_management_planprice-2025_11_02.csv,11/3/2025 12:57,-2.00E-05,A_PLAN_PRICE,9326,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_product,No,537,stc_marketplace_service_management_product-2025_11_02.csv,11/3/2025 12:57,-2.50E-05,A_PRODUCT,537,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
STCS_Corporate_Revenue_Report_new,No,1562,STCS_Corporate_Revenue_Report_new_Nov-2025.csv,11/3/2025 12:57,-2.00E-05,PRD_STCS_CORPORATE_REVREPORT,1562,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Corporate_Revenue_Report
/home/sdev/ROOT/ERP/STCS Project Advances Details Report,No,35,STCS Project Advances Details Report_02-Oct-2025.csv,11/3/2025 12:57,-2.10E-05,PRD_STCS_PROJECT_ADVANCES_DETAILS,35,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Advances_Details_Report
stc_marketplace_service_management_product_translation,No,621,stc_marketplace_service_management_product_translation-2025_11_02.csv,11/3/2025 12:57,-2.70E-05,A_PRODUCT_TRANS,621,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_quantifiableitem,No,989,stc_marketplace_service_management_quantifiableitem-2025_11_02.csv,11/3/2025 12:57,-2.70E-05,A_QUANTIFIABLE_ITEM,989,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_quantifiableitem_translation,No,1030,stc_marketplace_service_management_quantifiableitem_translation-2025_11_02.csv,11/3/2025 12:57,-3.40E-05,A_QUANTIFIABLE_ITEM_TRANSLATION,1030,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_service,No,878,stc_marketplace_service_management_service-2025_11_02.csv,11/3/2025 12:58,-2.10E-05,A_SERVICE,878,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_item_units,No,322,stc_marketplace_service_management_item_units-2025_11_02.csv,11/3/2025 12:58,-2.10E-05,A_SERVICE_ITEM_UNIT,322,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_item,No,4239,stc_marketplace_service_management_item-2025_11_02.csv,11/3/2025 12:58,-2.50E-05,A_SERVICE_ITEM,4239,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_service_translation,No,1003,stc_marketplace_service_management_service_translation-2025_11_02.csv,11/3/2025 12:58,-2.80E-05,A_SERVICE_TRANSLATION,1002,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
killbill_subscriptions,No,15535,killbill_subscriptions-2025_11_02.csv,11/3/2025 12:58,-2.50E-05,KILLBILL_SUBSCRIPTIONS,15535,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
invoice_items_kb,No,4505168,invoice_items_kb-2025_11_02.csv,11/3/2025 13:22,-2.30E-05,PRD_CLOUD_KILLBILL_INVOICE_ITEMS,4505168,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_quantifiableitemprice,No,2735,stc_marketplace_service_management_quantifiableitemprice-2025_11_02.csv,11/3/2025 13:22,-2.60E-05,A_QUANTIFIABLE_ITEM_PRICE,2735,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_planitem,No,9198,stc_marketplace_service_management_planitem-2025_11_02.csv,11/3/2025 13:22,-2.10E-05,A_PLAN_TO_ITEM_MAPPING,9198,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_item_translation,No,4802,stc_marketplace_service_management_item_translation-2025_11_02.csv,11/3/2025 13:22,-2.10E-05,A_PLAN_ITEM_TRANSLATION,4802,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_customers_servicecommitment,No,475,stc_marketplace_customers_servicecommitment-2025_11_02.csv,11/3/2025 13:22,-2.20E-05,CUSTOMERS_SERVICE_COMMITMENT,475,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
vdc_customer_info,No,6865,vdc_customer_info-2025_11_02.csv,11/3/2025 13:22,-2.40E-05,PRD_VDC_FIN_CUSTOMER_INFO,6865,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
ombilling_instance_image,No,464845,ombilling_instance_image-2025_11_02.csv,11/3/2025 13:24,-2.10E-05,PRD_VDC_FIN_INSATNCE_IMAGE,464845,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
ombilling_slug_mapping,No,632,ombilling_slug_mapping-2025_11_02.csv,11/3/2025 13:24,-2.60E-05,PRD_VDC_FIN_SLUG_MAPPING,632,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
active_order_line,No,8697,active_order_line_Nov-2025.csv,11/3/2025 13:24,-2.90E-05,PRD_DYNAMICS_AOL,8697,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_AOL
